date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:04	15347/15347	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:03%20GMT	https://www.allegro.cc/manual/5/al_detach_mixer	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_detach_mixer.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:05	16007/16007	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:05%20GMT	https://www.allegro.cc/manual/5/al_set_mixer_postprocess_callback	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_mixer_postprocess_callback.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:07	18400/18400	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:07%20GMT	https://www.allegro.cc/manual/5/al_create_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:09	17090/17090	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:08%20GMT	https://www.allegro.cc/manual/5/al_destroy_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:11	16072/16072	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:10%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_event_source	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_event_source.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:12	15654/15654	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:11%20GMT	https://www.allegro.cc/manual/5/al_drain_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_drain_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:14	15671/15671	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:13%20GMT	https://www.allegro.cc/manual/5/al_rewind_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_rewind_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:15	15272/15272	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:15%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_frequency	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_frequency.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:16	15309/15309	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:16%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_channels	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_channels.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:18	15115/15115	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:17%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_depth	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_depth.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:19	15016/15016	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:19%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_length	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_length.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:21	15073/15073	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:21%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_speed	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_speed.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:23	15351/15351	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:22%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_speed	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_speed.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:24	15057/15057	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:24%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_gain	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_gain.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:25	15739/15739	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:25%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_gain	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_gain.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:27	15044/15044	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:26%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_pan	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_pan.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:29	15510/15510	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:29%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_pan	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_pan.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:31	15309/15309	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:30%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_playing	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_playing.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:32	16228/16228	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:32%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_playing	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_playing.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:34	15345/15345	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:33%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_playmode	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_playmode.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:35	16913/16913	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:35%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_playmode	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_playmode.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:37	15535/15535	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:36%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_attached	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_attached.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:38	16010/16010	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:38%20GMT	https://www.allegro.cc/manual/5/al_detach_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_detach_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:40	17024/17024	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:39%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_fragment	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_fragment.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:41	15652/15652	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:40%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_fragment	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_fragment.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:43	15345/15345	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:42%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_fragments	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_fragments.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:44	15419/15419	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:44%20GMT	https://www.allegro.cc/manual/5/al_get_available_audio_stream_fragments	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_available_audio_stream_fragments.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:46	15782/15782	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:45%20GMT	https://www.allegro.cc/manual/5/al_seek_audio_stream_secs	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_seek_audio_stream_secs.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:47	15538/15538	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:47%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_position_secs	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_position_secs.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:49	15448/15448	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:48%20GMT	https://www.allegro.cc/manual/5/al_get_audio_stream_length_secs	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_audio_stream_length_secs.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:50	15999/15999	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:50%20GMT	https://www.allegro.cc/manual/5/al_set_audio_stream_loop_secs	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_audio_stream_loop_secs.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:52	15769/15769	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:51%20GMT	https://www.allegro.cc/manual/5/al_register_sample_loader	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_sample_loader.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:53	15783/15783	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:53%20GMT	https://www.allegro.cc/manual/5/al_register_sample_loader_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_sample_loader_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:55	15794/15794	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:54%20GMT	https://www.allegro.cc/manual/5/al_register_sample_saver	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_sample_saver.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:56	15808/15808	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:56%20GMT	https://www.allegro.cc/manual/5/al_register_sample_saver_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_sample_saver_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:57	16158/16158	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:57%20GMT	https://www.allegro.cc/manual/5/al_register_audio_stream_loader	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_audio_stream_loader.html	(from https://www.allegro.cc/manual/5/audio.html)
18:24:59	15967/15967	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:24:59%20GMT	https://www.allegro.cc/manual/5/al_register_audio_stream_loader_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_audio_stream_loader_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:01	18021/18021	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:00%20GMT	https://www.allegro.cc/manual/5/al_load_sample	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_sample.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:03	16331/16331	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:03%20GMT	https://www.allegro.cc/manual/5/al_load_sample_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_sample_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:05	18421/18421	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:04%20GMT	https://www.allegro.cc/manual/5/al_load_audio_stream	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_audio_stream.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:06	16930/16930	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:06%20GMT	https://www.allegro.cc/manual/5/al_load_audio_stream_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_audio_stream_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:08	15684/15684	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:08%20GMT	https://www.allegro.cc/manual/5/al_save_sample	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_save_sample.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:10	15714/15714	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:09%20GMT	https://www.allegro.cc/manual/5/al_save_sample_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_save_sample_f.html	(from https://www.allegro.cc/manual/5/audio.html)
18:25:11	7354/7354	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:11%20GMT	https://www.allegro.cc/manual/5/al_init_acodec_addon	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_init_acodec_addon.html	(from https://www.allegro.cc/manual/5/acodec.html)
18:25:13	4496/4496	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:12%20GMT	https://www.allegro.cc/manual/5/al_get_allegro_acodec_version	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_allegro_acodec_version.html	(from https://www.allegro.cc/manual/5/acodec.html)
18:25:14	5852/5852	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:14%20GMT	https://www.allegro.cc/manual/5/al_color_cmyk	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_cmyk.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:16	6150/6150	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:15%20GMT	https://www.allegro.cc/manual/5/al_color_cmyk_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_cmyk_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:18	6107/6107	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:17%20GMT	https://www.allegro.cc/manual/5/al_color_hsl	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_hsl.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:20	6718/6718	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:19%20GMT	https://www.allegro.cc/manual/5/al_color_hsl_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_hsl_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:21	6210/6210	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:20%20GMT	https://www.allegro.cc/manual/5/al_color_hsv	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_hsv.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:23	6390/6390	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:22%20GMT	https://www.allegro.cc/manual/5/al_color_hsv_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_hsv_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:24	6751/6751	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:24%20GMT	https://www.allegro.cc/manual/5/al_color_html	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_html.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:26	5955/5955	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:25%20GMT	https://www.allegro.cc/manual/5/al_color_html_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_html_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:27	6834/6834	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:27%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_html	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_html.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:30	8095/8095	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:29%20GMT	https://www.allegro.cc/manual/5/al_color_name	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_name.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:31	7978/7978	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:31%20GMT	https://www.allegro.cc/manual/5/al_color_name_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_name_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:33	6668/6668	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:32%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_cmyk	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_cmyk.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:34	6395/6395	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:34%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_hsl	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_hsl.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:36	6161/6161	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:35%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_hsv	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_hsv.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:37	5988/5988	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:36%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_name	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_name.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:38	6191/6191	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:38%20GMT	https://www.allegro.cc/manual/5/al_color_rgb_to_yuv	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_rgb_to_yuv.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:40	5779/5779	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:39%20GMT	https://www.allegro.cc/manual/5/al_color_yuv	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_yuv.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:41	6198/6198	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:41%20GMT	https://www.allegro.cc/manual/5/al_color_yuv_to_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_color_yuv_to_rgb.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:42	5773/5773	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:42%20GMT	https://www.allegro.cc/manual/5/al_get_allegro_color_version	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_allegro_color_version.html	(from https://www.allegro.cc/manual/5/color.html)
18:25:44	10779/10779	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:43%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_FONT	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_FONT.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:45	10523/10523	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:44%20GMT	https://www.allegro.cc/manual/5/al_init_font_addon	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_init_font_addon.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:47	8030/8030	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:46%20GMT	https://www.allegro.cc/manual/5/al_shutdown_font_addon	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_shutdown_font_addon.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:48	10761/10761	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:48%20GMT	https://www.allegro.cc/manual/5/al_load_font	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_font.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:50	9381/9381	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:49%20GMT	https://www.allegro.cc/manual/5/al_destroy_font	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_font.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:52	7395/7395	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:51%20GMT	https://www.allegro.cc/manual/5/al_register_font_loader	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_font_loader.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:54	11570/11570	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:53%20GMT	https://www.allegro.cc/manual/5/al_get_font_line_height	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_font_line_height.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:55	7054/7054	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:55%20GMT	https://www.allegro.cc/manual/5/al_get_font_ascent	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_font_ascent.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:57	6668/6668	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:56%20GMT	https://www.allegro.cc/manual/5/al_get_font_descent	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_font_descent.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:58	8788/8788	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:58%20GMT	https://www.allegro.cc/manual/5/al_get_text_width	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_text_width.html	(from https://www.allegro.cc/manual/5/font.html)
18:25:59	7199/7199	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:25:59%20GMT	https://www.allegro.cc/manual/5/al_get_ustr_width	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_ustr_width.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:01	10136/10136	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:01%20GMT	https://www.allegro.cc/manual/5/al_draw_text	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_text.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:03	9068/9068	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:02%20GMT	https://www.allegro.cc/manual/5/al_draw_ustr	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_ustr.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:04	7319/7319	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:04%20GMT	https://www.allegro.cc/manual/5/al_draw_justified_text	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_justified_text.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:06	7034/7034	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:05%20GMT	https://www.allegro.cc/manual/5/al_draw_justified_ustr	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_justified_ustr.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:07	10097/10097	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:07%20GMT	https://www.allegro.cc/manual/5/al_draw_textf	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_textf.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:09	6976/6976	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:08%20GMT	https://www.allegro.cc/manual/5/al_draw_justified_textf	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_justified_textf.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:10	8008/8008	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:10%20GMT	https://www.allegro.cc/manual/5/al_get_text_dimensions	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_text_dimensions.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:12	7249/7249	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:11%20GMT	https://www.allegro.cc/manual/5/al_get_ustr_dimensions	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_ustr_dimensions.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:13	6390/6390	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:13%20GMT	https://www.allegro.cc/manual/5/al_get_allegro_font_version	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_allegro_font_version.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:15	11696/11696	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:15%20GMT	https://www.allegro.cc/manual/5/al_grab_font_from_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_grab_font_from_bitmap.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:17	7709/7709	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:16%20GMT	https://www.allegro.cc/manual/5/al_load_bitmap_font	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_bitmap_font.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:18	8857/8857	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:18%20GMT	https://www.allegro.cc/manual/5/al_init_ttf_addon	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_init_ttf_addon.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:20	7899/7899	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:19%20GMT	https://www.allegro.cc/manual/5/al_shutdown_ttf_addon	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_shutdown_ttf_addon.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:21	9598/9598	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:20%20GMT	https://www.allegro.cc/manual/5/al_load_ttf_font	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_ttf_font.html	(from https://www.allegro.cc/manual/5/font.html)
18:26:22	7497/7497	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:26:22%20GMT	https://www.allegro.cc/manual/5/al_load_ttf_font_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_ttf_font_f.html	(from https://www.allegro.cc/manual/5/font.html)
